index,gameNum,gameId,isHome,period,clockStart,duration,scoreHome,scoreAway,scoreDiffStart,pointsScored,pointsAllowed,foulsCommitted,foulsDrawn,pointsLast3,pointsLast5,leadChange,shotDistance,runMagnitude,oRebsGrabbed,oRebsAllowed,timeouts,timeoutsOpp,result
16276,33,0022200495,v,2,626.0,15.0,40,32,-6,0,2,1,0,0,2,False,,-2,0,0,0,0,Opp Made FT
16277,33,0022200495,v,2,611.0,19.0,40,34,-8,2,0,0,0,2,4,False,19.0,2,0,0,0,0,Made FG
16279,33,0022200495,v,2,592.0,25.0,40,34,-6,0,0,0,0,2,2,False,,2,0,0,0,0,Defensive Rebound
16281,33,0022200495,v,2,567.0,8.0,40,34,-6,0,0,0,0,2,2,False,,2,0,0,0,0,Defensive Rebound
16282,33,0022200495,v,2,559.0,7.0,40,34,-6,0,0,0,0,0,2,False,,2,0,0,0,0,Opp Turnover
16286,33,0022200495,v,2,552.0,17.0,40,34,-6,0,0,0,1,0,2,False,,2,0,0,0,0,Turnover
16291,33,0022200495,v,2,535.0,2.0,42,34,-6,0,2,1,0,0,0,False,,-2,0,0,0,0,Opp Made FT
16292,33,0022200495,v,2,533.0,13.0,42,36,-8,2,0,0,0,2,2,False,3.0,2,0,0,0,0,Made FG
16293,33,0022200495,v,2,520.0,13.0,44,36,-6,0,2,0,0,2,2,False,11.0,-2,0,0,0,0,Opp Made FG
16295,33,0022200495,v,2,507.0,14.0,44,36,-8,0,0,0,0,2,2,False,,-2,0,0,0,0,Defensive Rebound
16302,33,0022200495,v,2,493.0,8.0,47,36,-8,0,3,1,0,0,2,False,3.0,-5,0,0,0,0,Opp Made FG
16308,33,0022200495,v,2,485.0,13.0,47,37,-11,1,0,0,1,1,3,False,,1,0,0,0,0,Made FT
16309,33,0022200495,v,2,472.0,12.0,47,37,-10,0,0,0,0,1,1,False,,1,0,0,0,0,Opp Turnover
16311,33,0022200495,v,2,460.0,11.0,47,37,-10,0,0,0,0,1,1,False,,1,0,0,0,0,Turnover
16315,33,0022200495,v,2,449.0,17.0,47,37,-10,0,0,1,0,0,1,False,,1,0,0,0,0,Defensive Rebound
16316,33,0022200495,v,2,432.0,7.0,47,40,-10,3,0,0,0,3,4,False,0.0,4,0,0,0,0,Made FG
16318,33,0022200495,v,2,425.0,22.0,47,40,-7,0,0,0,0,3,3,False,,4,0,0,0,0,Defensive Rebound
16320,33,0022200495,v,2,403.0,11.0,47,42,-7,2,0,0,0,5,5,False,19.0,6,0,0,0,1,Made FG
16322,33,0022200495,v,2,392.0,29.0,47,42,-5,0,0,0,0,2,5,False,,6,0,0,0,0,Defensive Rebound
16326,33,0022200495,v,2,363.0,14.0,47,44,-5,2,0,0,1,4,7,False,,8,0,0,0,0,Made FT
16329,33,0022200495,v,2,349.0,14.0,49,44,-3,0,2,1,0,2,4,False,,-2,0,0,0,0,Opp Made FT
16331,33,0022200495,v,2,335.0,21.0,49,44,-5,0,0,0,0,2,4,False,,-2,0,0,0,0,Defensive Rebound
16332,33,0022200495,v,2,314.0,7.0,51,44,-5,0,2,0,0,0,2,False,3.0,-4,0,0,0,0,Opp Made FG
16333,33,0022200495,v,2,307.0,13.0,51,46,-7,2,0,0,0,2,4,False,3.0,2,0,0,0,0,Made FG
16335,33,0022200495,v,2,294.0,14.0,51,46,-5,0,0,0,0,2,2,False,,2,0,0,0,0,Defensive Rebound
16337,33,0022200495,v,2,280.0,6.0,51,46,-5,0,0,0,0,2,2,False,,2,0,0,0,0,Defensive Rebound
16338,33,0022200495,v,2,274.0,20.0,53,46,-5,0,2,0,0,0,2,False,4.0,-2,0,0,0,0,Opp Made FG
16341,33,0022200495,v,2,254.0,23.0,53,46,-7,0,0,0,0,0,2,False,,-2,0,0,1,0,Turnover
16344,33,0022200495,v,2,231.0,11.0,53,46,-7,0,0,0,0,0,0,False,,-2,0,0,0,0,Defensive Rebound
16347,33,0022200495,v,2,220.0,10.0,53,48,-7,2,0,0,0,2,2,False,0.0,2,1,0,0,0,Made FG
16348,33,0022200495,v,2,210.0,22.0,55,48,-5,0,2,0,0,2,2,False,3.0,-2,0,0,0,0,Opp Made FG
16354,33,0022200495,v,2,188.0,14.0,55,48,-7,0,0,0,1,2,2,False,,-2,0,0,0,0,Defensive Rebound
16358,33,0022200495,v,2,174.0,0.0,55,49,-7,1,0,0,1,1,3,False,,1,0,0,0,0,Defensive Rebound
16359,33,0022200495,v,2,174.0,15.0,55,49,-6,0,0,0,0,1,3,False,,1,0,0,0,0,Opp Turnover
16361,33,0022200495,v,2,159.0,4.0,55,51,-6,2,0,0,0,3,3,False,1.0,3,0,0,0,0,Made FG
16365,33,0022200495,v,2,155.0,22.0,55,51,-4,0,0,0,0,2,3,False,,3,1,0,0,0,Turnover
16369,33,0022200495,v,2,133.0,0.0,56,51,-4,0,1,1,0,2,3,False,,-1,0,0,0,0,Opp Made FT
16371,33,0022200495,v,2,133.0,6.0,56,51,-5,0,0,0,1,0,2,False,,-1,0,0,0,0,Opp Turnover
16373,33,0022200495,v,2,127.0,18.0,56,51,-5,0,0,1,0,0,2,False,,-1,0,0,0,0,Turnover
16375,33,0022200495,v,2,109.0,12.0,56,51,-5,0,0,0,0,0,0,False,,-1,0,0,0,0,Defensive Rebound
16379,33,0022200495,v,2,97.0,3.0,56,54,-5,3,0,0,1,3,3,False,,3,0,0,0,0,Made FT
16380,33,0022200495,v,2,94.0,9.0,58,54,-2,0,2,0,0,3,3,False,4.0,-2,0,0,0,0,Opp Made FG
16381,33,0022200495,v,2,85.0,12.0,58,56,-4,2,0,0,0,5,5,False,4.0,2,0,0,0,0,Made FG
16382,33,0022200495,v,2,73.0,22.6,58,56,-2,0,0,0,0,2,5,False,,2,0,0,0,0,Opp Turnover
16385,33,0022200495,v,2,50.4,7.799999999999997,58,56,-2,0,0,0,0,2,5,False,,2,0,0,0,0,Defensive Rebound
16388,33,0022200495,v,2,42.6,4.899999999999999,60,56,-2,0,2,1,0,0,2,False,,-2,0,0,0,0,Opp Made FT
16389,33,0022200495,v,2,37.7,5.400000000000006,60,59,-4,3,0,0,0,3,5,False,28.0,3,0,0,0,0,Made FG
16390,33,0022200495,v,2,32.3,19.799999999999997,62,59,-1,0,2,0,0,3,3,False,19.0,-2,0,0,0,0,Opp Made FG
16391,33,0022200495,v,2,12.5,9.7,62,61,-3,2,0,0,0,5,5,False,11.0,2,0,0,0,0,Made FG
16399,33,0022200495,v,2,2.8,2.1999999999999997,62,61,-1,0,0,1,0,2,5,False,,2,0,0,0,0,Defensive Rebound
16400,33,0022200495,v,2,0.6,0.6,62,61,-1,0,0,0,0,2,5,False,,2,0,0,0,0,Period End
16404,33,0022200495,v,3,720.0,10.0,64,61,-1,0,2,1,0,0,2,False,,-2,0,0,0,0,Opp Made FT
16411,33,0022200495,v,3,710.0,27.0,64,62,-3,1,0,0,2,1,3,False,,1,1,0,0,0,Defensive Rebound
16413,33,0022200495,v,3,683.0,20.0,64,62,-2,0,0,0,0,1,1,False,,1,0,0,0,0,Defensive Rebound
16415,33,0022200495,v,3,663.0,17.0,64,62,-2,0,0,0,0,1,1,False,,1,0,0,0,0,Defensive Rebound
16416,33,0022200495,v,3,646.0,5.0,64,62,-2,0,0,0,0,0,1,False,,1,0,0,0,0,Opp Turnover
16419,33,0022200495,v,3,641.0,12.0,64,62,-2,0,0,0,0,0,1,False,,1,0,0,0,0,Defensive Rebound
16421,33,0022200495,v,3,629.0,8.0,64,62,-2,0,0,0,0,0,0,False,,1,0,0,0,0,Defensive Rebound
16422,33,0022200495,v,3,621.0,15.0,64,62,-2,0,0,0,0,0,0,False,,1,0,0,0,0,Turnover
16423,33,0022200495,v,3,606.0,17.0,67,62,-2,0,3,0,0,0,0,False,0.0,-3,0,0,0,0,Opp Made FG
16427,33,0022200495,v,3,589.0,15.0,67,63,-5,1,0,0,1,1,1,False,,1,0,0,0,0,Made FT
16429,33,0022200495,v,3,574.0,15.0,67,63,-4,0,0,0,0,1,1,False,,1,0,0,0,0,Defensive Rebound
16433,33,0022200495,v,3,559.0,13.0,67,63,-4,0,0,0,0,1,1,False,,1,1,0,0,0,Defensive Rebound
16434,33,0022200495,v,3,546.0,7.0,70,63,-4,0,3,0,0,0,1,False,27.0,-3,0,0,0,0,Opp Made FG
16437,33,0022200495,v,3,539.0,21.0,70,65,-7,2,0,0,0,2,3,False,5.0,2,1,0,0,0,Made FG
16438,33,0022200495,v,3,518.0,22.0,70,65,-5,0,0,0,0,2,2,False,,2,0,0,0,0,Opp Turnover
16441,33,0022200495,v,3,496.0,12.0,70,65,-5,0,0,0,0,2,2,False,,2,0,0,0,0,Defensive Rebound
16442,33,0022200495,v,3,484.0,19.0,72,65,-5,0,2,0,0,0,2,False,11.0,-2,0,0,0,0,Opp Made FG
16444,33,0022200495,v,3,465.0,13.0,72,68,-7,3,0,0,0,3,5,False,26.0,3,0,0,1,0,Made FG
16445,33,0022200495,v,3,452.0,27.0,74,68,-4,0,2,0,0,3,3,False,9.0,-2,0,0,0,0,Opp Made FG
16447,33,0022200495,v,3,425.0,15.0,74,68,-6,0,0,0,0,3,3,False,,-2,0,0,0,0,Defensive Rebound
16452,33,0022200495,v,3,410.0,10.0,75,68,-6,0,1,1,0,0,3,False,,-3,0,0,0,0,Opp Made FT
16456,33,0022200495,v,3,400.0,23.0,75,68,-7,0,0,0,0,0,3,False,,-3,1,0,0,0,Defensive Rebound
16457,33,0022200495,v,3,377.0,4.0,77,68,-7,0,2,0,0,0,0,False,3.0,-5,0,0,0,0,Opp Made FG
16458,33,0022200495,v,3,373.0,13.0,77,71,-9,3,0,0,0,3,3,False,0.0,3,0,0,0,0,Made FG
16459,33,0022200495,v,3,360.0,17.0,80,71,-6,0,3,0,0,3,3,False,25.0,-3,0,0,0,0,Opp Made FG
16460,33,0022200495,v,3,343.0,20.0,80,73,-9,2,0,0,0,5,5,False,3.0,2,0,0,0,0,Made FG
16461,33,0022200495,v,3,323.0,13.0,82,73,-7,0,2,0,0,2,5,False,18.0,-2,0,0,0,0,Opp Made FG
16462,33,0022200495,v,3,310.0,18.0,82,76,-9,3,0,0,0,5,8,False,28.0,3,0,0,0,0,Made FG
16463,33,0022200495,v,3,292.0,16.0,85,76,-6,0,3,0,0,3,5,False,25.0,-3,0,0,0,0,Opp Made FG
16464,33,0022200495,v,3,276.0,16.0,85,76,-9,0,0,0,0,3,5,False,,-3,0,0,0,0,Turnover
16470,33,0022200495,v,3,260.0,19.0,85,76,-9,0,0,1,0,0,3,False,,-3,0,0,0,0,Defensive Rebound
16471,33,0022200495,v,3,241.0,5.0,85,78,-9,2,0,0,0,2,5,False,16.0,2,0,0,0,0,Made FG
16472,33,0022200495,v,3,236.0,15.0,87,78,-7,0,2,0,0,2,2,False,7.0,-2,0,0,0,0,Opp Made FG
16479,33,0022200495,v,3,221.0,15.0,87,80,-9,2,0,0,1,4,4,False,,2,0,0,0,1,Made FT
16484,33,0022200495,v,3,206.0,22.0,89,80,-7,0,2,1,0,2,4,False,,-2,0,1,0,0,Opp Made FT
16488,33,0022200495,v,3,184.0,8.0,89,81,-9,1,0,0,1,3,5,False,,1,0,0,0,0,Defensive Rebound
16489,33,0022200495,v,3,176.0,7.0,91,81,-8,0,2,0,0,1,3,False,1.0,-2,0,0,0,0,Opp Made FG
16491,33,0022200495,v,3,169.0,19.0,91,81,-10,0,0,0,0,1,3,False,,-2,0,0,0,0,Defensive Rebound
16494,33,0022200495,v,3,150.0,15.0,93,81,-10,0,2,1,0,0,1,False,,-4,0,0,0,0,Opp Made FT
16497,33,0022200495,v,3,135.0,15.0,93,84,-12,3,0,0,0,3,4,False,0.0,3,0,0,0,0,Made FG
16500,33,0022200495,v,3,120.0,22.0,95,84,-9,0,2,0,0,3,3,False,4.0,-2,0,1,0,0,Opp Made FG
16502,33,0022200495,v,3,98.0,14.0,95,84,-11,0,0,0,0,3,3,False,,-2,0,0,0,0,Defensive Rebound
16504,33,0022200495,v,3,84.0,11.0,95,84,-11,0,0,0,0,0,3,False,,-2,0,0,0,0,Defensive Rebound
16505,33,0022200495,v,3,73.0,0.0,95,84,-11,0,0,0,0,0,3,False,,-2,0,0,0,0,Turnover
16510,33,0022200495,v,3,73.0,0.0,97,84,-11,0,2,1,0,0,0,False,,-4,0,0,0,0,Opp Made FT
16512,33,0022200495,v,3,73.0,16.1,97,84,-13,0,0,0,0,0,0,False,,-4,0,0,0,0,Defensive Rebound
16514,33,0022200495,v,3,56.9,7.899999999999999,97,84,-13,0,0,0,0,0,0,False,,-4,0,0,0,0,Defensive Rebound
16516,33,0022200495,v,3,49.0,13.799999999999997,97,86,-13,2,0,0,0,2,2,False,3.0,2,0,0,0,0,Made FG
16517,33,0022200495,v,3,35.2,21.500000000000004,100,86,-11,0,3,0,0,2,2,False,24.0,-3,0,0,0,0,Opp Made FG
16520,33,0022200495,v,3,13.7,13.7,100,86,-14,0,0,0,0,2,2,False,,-3,1,0,0,0,Period End
16523,33,0022200495,v,4,720.0,20.0,100,88,-14,2,0,0,1,2,4,False,1.0,2,0,0,0,0,Made FG
16524,33,0022200495,v,4,700.0,16.0,100,88,-12,0,0,0,0,2,4,False,,2,0,0,0,0,Opp Turnover
16526,33,0022200495,v,4,684.0,21.0,100,88,-12,0,0,0,0,2,2,False,,2,0,0,0,0,Defensive Rebound
16527,33,0022200495,v,4,663.0,2.0,100,88,-12,0,0,0,0,0,2,False,,2,0,0,0,0,Opp Turnover
16529,33,0022200495,v,4,661.0,4.0,100,91,-12,3,0,0,0,3,5,False,24.0,5,0,0,0,0,Made FG
16530,33,0022200495,v,4,657.0,18.0,103,91,-9,0,3,0,0,3,3,False,0.0,-3,0,0,0,0,Opp Made FG
16531,33,0022200495,v,4,639.0,16.0,103,91,-12,0,0,0,0,3,3,False,,-3,0,0,0,0,Turnover
16533,33,0022200495,v,4,623.0,10.0,105,91,-12,0,2,0,0,0,3,False,2.0,-5,0,0,0,0,Opp Made FG
16537,33,0022200495,v,4,613.0,20.0,105,91,-14,0,0,0,0,0,3,False,,-5,0,0,1,0,Defensive Rebound
16538,33,0022200495,v,4,593.0,9.0,107,91,-14,0,2,0,0,0,0,False,9.0,-7,0,0,0,0,Opp Made FG
16540,33,0022200495,v,4,584.0,11.0,107,91,-16,0,0,0,0,0,0,False,,-7,0,0,0,0,Defensive Rebound
16541,33,0022200495,v,4,573.0,10.0,110,91,-16,0,3,0,0,0,0,False,25.0,-10,0,0,0,0,Opp Made FG
16543,33,0022200495,v,4,563.0,22.0,110,91,-19,0,0,0,0,0,0,False,,-10,0,0,0,0,Defensive Rebound
16545,33,0022200495,v,4,541.0,15.0,110,91,-19,0,0,0,0,0,0,False,,-10,0,0,0,0,Defensive Rebound
16550,33,0022200495,v,4,526.0,9.0,110,93,-19,2,0,0,1,2,2,False,,2,0,0,0,0,Made FT
16552,33,0022200495,v,4,517.0,24.0,110,93,-17,0,0,0,0,2,2,False,,2,0,0,0,0,Defensive Rebound
16555,33,0022200495,v,4,493.0,2.0,110,95,-17,2,0,0,1,4,4,False,,4,0,0,0,0,Made FT
16557,33,0022200495,v,4,491.0,16.0,110,95,-15,0,0,0,0,2,4,False,,4,0,0,0,0,Defensive Rebound
16558,33,0022200495,v,4,475.0,6.0,110,98,-15,3,0,0,0,5,7,False,27.0,7,0,0,0,0,Made FG
16559,33,0022200495,v,4,469.0,30.0,113,98,-12,0,3,0,0,3,5,False,26.0,-3,0,0,0,0,Opp Made FG
16565,33,0022200495,v,4,439.0,10.0,113,99,-15,1,0,0,1,4,6,False,,1,0,0,0,0,Made FT
16567,33,0022200495,v,4,429.0,16.0,113,99,-14,0,0,0,0,1,4,False,,1,0,0,0,0,Defensive Rebound
16568,33,0022200495,v,4,413.0,8.0,113,101,-14,2,0,0,0,3,6,False,6.0,3,0,0,0,0,Made FG
16569,33,0022200495,v,4,405.0,22.0,116,101,-12,0,3,0,0,2,3,False,27.0,-3,0,0,0,0,Opp Made FG
16570,33,0022200495,v,4,383.0,13.0,116,103,-15,2,0,0,0,4,5,False,18.0,2,0,0,0,0,Made FG
16571,33,0022200495,v,4,370.0,16.0,118,103,-13,0,2,0,0,2,4,False,17.0,-2,0,0,0,0,Opp Made FG
16573,33,0022200495,v,4,354.0,11.0,118,103,-15,0,0,0,0,2,4,False,,-2,0,0,0,0,Defensive Rebound
16577,33,0022200495,v,4,343.0,21.0,120,103,-15,0,2,0,0,0,2,False,3.0,-4,0,1,0,0,Opp Made FG
16578,33,0022200495,v,4,322.0,10.0,120,105,-17,2,0,0,0,2,4,False,3.0,2,0,0,0,0,Made FG
16579,33,0022200495,v,4,312.0,23.0,122,105,-15,0,2,0,0,2,2,False,4.0,-2,0,0,0,0,Opp Made FG
16580,33,0022200495,v,4,289.0,10.0,122,108,-17,3,0,0,0,5,5,False,28.0,3,0,0,0,0,Made FG
16581,33,0022200495,v,4,279.0,24.0,124,108,-14,0,2,0,0,3,5,False,15.0,-2,0,0,0,0,Opp Made FG
16584,33,0022200495,v,4,255.0,16.0,124,108,-16,0,0,0,0,3,5,False,,-2,0,0,1,0,Turnover
16586,33,0022200495,v,4,239.0,5.0,126,108,-16,0,2,0,0,0,3,False,1.0,-4,0,0,0,0,Opp Made FG
16605,33,0022200495,v,4,234.0,45.0,127,110,-18,2,1,1,0,2,5,False,19.0,2,3,0,0,0,Made FG
16606,33,0022200495,v,4,189.0,14.0,129,110,-17,0,2,0,0,2,2,False,3.0,-2,0,0,0,0,Opp Made FG
16608,33,0022200495,v,4,175.0,20.0,129,110,-19,0,0,0,0,2,2,False,,-2,0,0,0,0,Defensive Rebound
16609,33,0022200495,v,4,155.0,20.0,132,110,-19,0,3,0,0,0,2,False,28.0,-5,0,0,0,0,Opp Made FG
16610,33,0022200495,v,4,135.0,15.0,132,112,-22,2,0,0,0,2,4,False,4.0,2,0,0,0,0,Made FG
16611,33,0022200495,v,4,120.0,9.0,134,112,-20,0,2,0,0,2,2,False,2.0,-2,0,0,0,0,Opp Made FG
16612,33,0022200495,v,4,111.0,11.0,134,115,-22,3,0,0,0,5,5,False,26.0,3,0,0,0,0,Made FG
16613,33,0022200495,v,4,100.0,10.0,137,115,-19,0,3,0,0,3,5,False,26.0,-3,0,0,0,0,Opp Made FG
16615,33,0022200495,v,4,90.0,16.0,137,115,-22,0,0,0,0,3,5,False,,-3,0,0,0,0,Defensive Rebound
16616,33,0022200495,v,4,74.0,9.0,137,115,-22,0,0,0,0,0,3,False,,-3,0,0,0,0,Opp Turnover
16618,33,0022200495,v,4,65.0,5.0,137,118,-22,3,0,0,0,3,6,False,27.0,3,0,0,0,0,Made FG
16619,33,0022200495,v,4,60.0,16.799999999999997,139,118,-19,0,2,0,0,3,3,False,1.0,-2,0,0,0,0,Opp Made FG
16621,33,0022200495,v,4,43.2,13.100000000000001,139,118,-21,0,0,0,0,3,3,False,,-2,0,0,0,0,Defensive Rebound
16622,33,0022200495,v,4,30.1,23.1,139,118,-21,0,0,0,0,0,3,False,,-2,0,0,0,0,Opp Turnover
16623,33,0022200495,v,4,7.0,7.0,139,118,-21,0,0,0,0,0,3,False,,-2,0,0,0,0,Period End
16626,34,0022200519,v,1,720.0,15.0,2,0,0,0,2,0,0,0,0,True,15.0,-2,0,0,0,0,Opp Made FG
16631,34,0022200519,v,1,705.0,31.0,2,0,-2,0,0,0,0,0,0,False,,-2,0,1,0,0,Defensive Rebound
16632,34,0022200519,v,1,674.0,15.0,2,2,-2,2,0,0,0,2,2,False,5.0,2,0,0,0,0,Made FG
16635,34,0022200519,v,1,659.0,26.0,2,2,0,0,0,0,0,2,2,False,,2,0,0,0,0,Defensive Rebound
16636,34,0022200519,v,1,633.0,0.0,2,2,0,0,0,0,0,2,2,False,,2,0,0,0,0,Opp Turnover
16638,34,0022200519,v,1,633.0,14.0,2,2,0,0,0,0,0,0,2,False,,2,0,0,0,0,Defensive Rebound
16639,34,0022200519,v,1,619.0,10.0,4,2,0,0,2,0,0,0,2,True,6.0,-2,0,0,0,0,Opp Made FG
16642,34,0022200519,v,1,609.0,14.0,4,2,-2,0,0,0,0,0,0,False,,-2,0,0,0,0,Defensive Rebound
16648,34,0022200519,v,1,595.0,2.0,4,3,-2,1,0,0,1,1,1,False,,1,1,0,0,0,Defensive Rebound
16649,34,0022200519,v,1,593.0,15.0,7,3,-1,0,3,0,0,1,1,False,25.0,-3,0,0,0,0,Opp Made FG
16652,34,0022200519,v,1,578.0,28.0,7,5,-4,2,0,0,0,3,3,False,1.0,2,1,0,0,0,Made FG
16653,34,0022200519,v,1,550.0,6.0,9,5,-2,0,2,0,0,2,3,False,6.0,-2,0,0,0,0,Opp Made FG
16656,34,0022200519,v,1,544.0,11.0,9,5,-4,0,0,0,0,2,3,False,,-2,0,0,0,0,Defensive Rebound
16658,34,0022200519,v,1,533.0,12.0,9,5,-4,0,0,0,0,0,2,False,,-2,0,0,0,0,Defensive Rebound
16660,34,0022200519,v,1,521.0,24.0,9,5,-4,0,0,0,0,0,2,False,,-2,0,0,0,0,Defensive Rebound
16661,34,0022200519,v,1,497.0,8.0,9,7,-4,2,0,0,0,2,2,False,15.0,2,0,0,0,0,Made FG
16662,34,0022200519,v,1,489.0,18.0,12,7,-2,0,3,0,0,2,2,False,30.0,-3,0,0,0,0,Opp Made FG
16663,34,0022200519,v,1,471.0,20.0,12,7,-5,0,0,0,0,2,2,False,,-3,0,0,0,0,Turnover
16665,34,0022200519,v,1,451.0,10.0,14,7,-5,0,2,0,0,0,2,False,22.0,-5,0,0,0,0,Opp Made FG
16669,34,0022200519,v,1,441.0,17.0,14,9,-7,2,0,0,0,2,4,False,3.0,2,0,0,1,0,Made FG
16671,34,0022200519,v,1,424.0,16.0,14,9,-5,0,0,0,0,2,2,False,,2,0,0,0,0,Defensive Rebound
16677,34,0022200519,v,1,408.0,23.0,14,9,-5,0,0,0,1,2,2,False,,2,2,0,0,0,Turnover
16678,34,0022200519,v,1,385.0,13.0,16,9,-5,0,2,0,0,0,2,False,18.0,-2,0,0,0,0,Opp Made FG
16679,34,0022200519,v,1,372.0,13.0,16,12,-7,3,0,0,0,3,5,False,25.0,3,0,0,0,0,Made FG
16680,34,0022200519,v,1,359.0,15.0,16,12,-4,0,0,0,0,3,3,False,,3,0,0,0,0,Opp Turnover
16682,34,0022200519,v,1,344.0,6.0,16,15,-4,3,0,0,0,6,6,False,0.0,6,0,0,0,0,Made FG
16693,34,0022200519,v,1,338.0,22.0,16,17,-1,2,0,0,1,5,8,True,1.0,8,1,0,0,0,Defensive Rebound
16695,34,0022200519,v,1,316.0,16.0,16,17,1,0,0,0,0,5,8,False,,8,0,0,0,0,Defensive Rebound
16699,34,0022200519,v,1,300.0,12.0,16,17,1,0,0,0,0,2,5,False,,8,1,0,0,0,Defensive Rebound
16701,34,0022200519,v,1,288.0,11.0,16,17,1,0,0,0,0,0,5,False,,8,0,0,0,0,Defensive Rebound
16708,34,0022200519,v,1,277.0,16.0,16,20,1,3,0,0,1,3,5,False,17.0,11,0,0,0,1,Made FT
16709,34,0022200519,v,1,261.0,12.0,18,20,4,0,2,0,0,3,3,False,15.0,-2,0,0,0,0,Opp Made FG
16710,34,0022200519,v,1,249.0,23.0,18,22,2,2,0,0,0,5,5,False,13.0,2,0,0,0,0,Made FG
16711,34,0022200519,v,1,226.0,14.0,20,22,4,0,2,0,0,2,5,False,2.0,-2,0,0,0,0,Opp Made FG
16716,34,0022200519,v,1,212.0,17.0,20,25,2,3,0,0,0,5,8,False,0.0,3,1,0,0,0,Made FG
16718,34,0022200519,v,1,195.0,17.0,20,25,5,0,0,0,0,3,5,False,,3,0,0,0,0,Defensive Rebound
16719,34,0022200519,v,1,178.0,4.0,20,27,5,2,0,0,0,5,7,False,2.0,5,0,0,0,0,Made FG
16722,34,0022200519,v,1,174.0,13.0,20,27,7,0,0,0,0,2,5,False,,5,0,0,0,0,Defensive Rebound
16723,34,0022200519,v,1,161.0,10.0,22,27,7,0,2,0,0,2,5,False,13.0,-2,0,0,0,0,Opp Made FG
16725,34,0022200519,v,1,151.0,15.0,22,27,5,0,0,0,0,0,2,False,,-2,0,0,0,0,Defensive Rebound
16727,34,0022200519,v,1,136.0,11.0,22,27,5,0,0,0,0,0,2,False,,-2,0,0,0,0,Defensive Rebound
16728,34,0022200519,v,1,125.0,8.0,22,30,5,3,0,0,0,3,3,False,26.0,3,0,0,0,0,Made FG
16729,34,0022200519,v,1,117.0,14.0,22,30,8,0,0,0,0,3,3,False,,3,0,0,0,0,Opp Turnover
16731,34,0022200519,v,1,103.0,2.0,22,32,8,2,0,0,0,5,5,False,1.0,5,0,0,0,0,Made FG
16732,34,0022200519,v,1,101.0,27.0,24,32,10,0,2,0,0,2,5,False,2.0,-2,0,0,0,0,Opp Made FG
16733,34,0022200519,v,1,74.0,14.799999999999997,24,32,8,0,0,0,0,2,5,False,,-2,0,0,0,0,Turnover
16737,34,0022200519,v,1,59.2,10.400000000000006,24,32,8,0,0,0,0,0,2,False,,-2,0,1,0,0,Opp Turnover
16740,34,0022200519,v,1,48.8,13.599999999999994,24,32,8,0,0,0,0,0,2,False,,-2,0,0,0,0,Defensive Rebound
16746,34,0022200519,v,1,35.2,8.100000000000001,26,32,8,0,2,1,0,0,0,False,,-4,0,0,0,0,Opp Made FT
16748,34,0022200519,v,1,27.1,22.0,26,32,6,0,0,0,0,0,0,False,,-4,0,0,0,0,Defensive Rebound
16751,34,0022200519,v,1,5.1,3.1999999999999997,28,32,6,0,2,1,0,0,0,False,,-6,0,0,0,0,Opp Made FT
16752,34,0022200519,v,1,1.9,1.9,28,32,4,0,0,0,0,0,0,False,,-6,0,0,0,0,Period End
16761,34,0022200519,v,2,720.0,37.0,28,32,4,0,0,0,0,0,0,False,,-6,0,2,0,0,Defensive Rebound
16763,34,0022200519,v,2,683.0,10.0,28,32,4,0,0,0,0,0,0,False,,-6,0,0,0,0,Defensive Rebound
16764,34,0022200519,v,2,673.0,10.0,31,32,4,0,3,0,0,0,0,False,26.0,-9,0,0,0,0,Opp Made FG
16767,34,0022200519,v,2,663.0,24.0,31,32,1,0,0,0,0,0,0,False,,-9,0,0,0,0,Defensive Rebound
16768,34,0022200519,v,2,639.0,17.0,33,32,1,0,2,0,0,0,0,True,1.0,-11,0,0,0,0,Opp Made FG
16773,34,0022200519,v,2,622.0,8.0,33,33,-1,1,0,0,1,1,1,False,,1,0,0,0,0,Defensive Rebound
16774,34,0022200519,v,2,614.0,14.0,35,33,0,0,2,0,0,1,1,True,19.0,-2,0,0,0,0,Opp Made FG
16780,34,0022200519,v,2,600.0,30.0,37,33,-2,0,2,0,0,1,1,False,20.0,-4,1,1,0,0,Opp Made FG
16782,34,0022200519,v,2,570.0,18.0,37,33,-4,0,0,0,0,0,1,False,,-4,0,0,0,0,Defensive Rebound
16783,34,0022200519,v,2,552.0,3.0,39,33,-4,0,2,0,0,0,1,False,2.0,-6,0,0,0,0,Opp Made FG
16788,34,0022200519,v,2,549.0,13.0,39,35,-6,2,0,0,0,2,2,False,1.0,2,0,0,1,0,Made FG
16790,34,0022200519,v,2,536.0,22.0,39,35,-4,0,0,0,0,2,2,False,,2,0,0,0,0,Defensive Rebound
16791,34,0022200519,v,2,514.0,13.0,39,35,-4,0,0,0,0,2,2,False,,2,0,0,0,0,Turnover
16794,34,0022200519,v,2,501.0,18.0,39,35,-4,0,0,0,0,0,2,False,,2,0,0,0,0,Defensive Rebound
16798,34,0022200519,v,2,483.0,12.0,39,35,-4,0,0,0,0,0,2,False,,2,0,1,0,0,Opp Turnover
16800,34,0022200519,v,2,471.0,1.0,39,37,-4,2,0,0,0,2,2,False,1.0,4,0,0,0,0,Made FG
